car_id,scraped_at,is_accident_free,inspection_grade,has_sunroof,has_led_lamp,has_parking_sensor,has_rear_camera,has_auto_ac,has_smart_key,has_navigation,has_heated_seat,has_ventilated_seat,has_leather_seat,num_keys,has_tinting,tire_tread_front,tire_tread_rear,region,is_encar_direct,has_warranty
41005652,2025-11-24 18:31:20,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,ES300h 7세대   이그제큐티브 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40848404,2025-11-24 18:31:23,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,7시리즈 (G11)   740Ld xDrive M 스포츠 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40880353,2025-11-24 18:31:25,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,G-클래스 W463   G63 AMG 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40997770,2025-11-24 18:31:27,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40704499,2025-11-24 18:31:29,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,CLE-클래스 C236   CLE200 쿠페 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40582414,2025-11-24 18:31:31,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,익스플로러 6세대   3.0 플래티넘 4WD 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40786699,2025-11-24 18:31:34,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,레니게이드   2.4 리미티드 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40899035,2025-11-24 18:31:37,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,더 뉴 파사트   2.0 TDI B7 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39889241,2025-11-24 18:31:39,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40377644,2025-11-24 18:31:41,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40922175,2025-11-24 18:31:43,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,EQE V295   EQE350+ 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40900381,2025-11-24 18:31:46,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,랭글러 (JL)   2.0 루비콘 파워 탑 4도어 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40589752,2025-11-24 18:31:48,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40755375,2025-11-24 18:31:50,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,알티마   3.5 L32 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
38778726,2025-11-24 18:31:53,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
38923038,2025-11-24 18:31:56,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40351025,2025-11-24 18:31:58,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,쿠퍼 S   기본형 2세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
36677492,2025-11-24 18:32:01,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,쿠퍼   기본형 2세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40732174,2025-11-24 18:32:04,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
39896514,2025-11-24 18:32:05,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40679192,2025-11-24 18:32:08,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,쿠퍼   기본형 2세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40030175,2025-11-24 18:32:10,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40738952,2025-11-24 18:32:12,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,New XF   2.2D 럭셔리 X250 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40981564,2025-11-24 18:32:15,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40457846,2025-11-24 18:32:18,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40816547,2025-11-24 18:32:20,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,5시리즈 (E60)   528i 세단 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40642257,2025-11-24 18:32:22,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40863583,2025-11-24 18:32:25,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,C30   2.4i 1세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40968208,2025-11-24 18:32:27,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 A6   3.2 FSI C6 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40921755,2025-11-24 18:32:30,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 토러스   3.5 SEL 6세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39170730,2025-11-24 18:32:32,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
