car_id,scraped_at,is_accident_free,inspection_grade,has_sunroof,has_led_lamp,has_parking_sensor,has_rear_camera,has_auto_ac,has_smart_key,has_navigation,has_heated_seat,has_ventilated_seat,has_leather_seat,num_keys,has_tinting,tire_tread_front,tire_tread_rear,region,is_encar_direct,has_warranty
40786699,2025-11-24 18:26:12,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,레니게이드   2.4 리미티드 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40899035,2025-11-24 18:26:15,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,더 뉴 파사트   2.0 TDI B7 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39889241,2025-11-24 18:26:18,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40377644,2025-11-24 18:26:20,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40922175,2025-11-24 18:26:22,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,EQE V295   EQE350+ 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40900381,2025-11-24 18:26:25,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,랭글러 (JL)   2.0 루비콘 파워 탑 4도어 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40589752,2025-11-24 18:26:28,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40755375,2025-11-24 18:26:30,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,알티마   3.5 L32 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
38778726,2025-11-24 18:26:33,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
38923038,2025-11-24 18:26:35,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40351025,2025-11-24 18:26:37,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,쿠퍼 S   기본형 2세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
36677492,2025-11-24 18:26:40,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,쿠퍼   기본형 2세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40732174,2025-11-24 18:26:43,0,normal,1,1,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
39896514,2025-11-24 18:26:45,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40679192,2025-11-24 18:26:47,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,쿠퍼   기본형 2세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40030175,2025-11-24 18:26:50,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40738952,2025-11-24 18:26:52,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,New XF   2.2D 럭셔리 X250 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40981564,2025-11-24 18:26:54,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40457846,2025-11-24 18:26:56,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40816547,2025-11-24 18:26:57,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,5시리즈 (E60)   528i 세단 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40642257,2025-11-24 18:26:59,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40863583,2025-11-24 18:27:02,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,C30   2.4i 1세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40968208,2025-11-24 18:27:05,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 A6   3.2 FSI C6 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40921755,2025-11-24 18:27:08,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 토러스   3.5 SEL 6세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39170730,2025-11-24 18:27:10,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40199811,2025-11-24 18:27:12,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40497066,2025-11-24 18:27:15,0,good,1,0,1,1,1,1,1,1,1,1,,,,,포커스   2.0 SEL 해치백 3세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40339870,2025-11-24 18:27:18,0,good,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40327923,2025-11-24 18:27:20,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,3시리즈 (E90)   320i 세단 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
37606519,2025-11-24 18:27:23,0,good,1,0,1,1,1,1,1,1,1,1,,,,,9-3 2세대   2.0T 리니어 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40932060,2025-11-24 18:27:24,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,S-클래스 W223   S450L 4MATIC 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
36790352,2025-11-24 18:27:27,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,MKS   3.7 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
